"Strike","Calls Buy","Calls Sell","Puts Buy","Puts Sell","Call Buy Blocked","Call Sell Blocked","Put Buy Blocked","Put Sell Blocked"
"900",0,0,0,571,0,0,0,0
"1000",0,0,64,115,0,0,0,0
"1100",0,0,70,128,0,0,0,0
"1200",0,0,305,277,0,0,0,0
"1250",0,0,264,596,0,0,0,0
"1300",0,0,419,739,0,0,0,0
"1350",0,0,1662,465,0,0,250,0
"1400",0,0,571,702,0,0,0,0
"1450",-12,0,429,1137,0,0,0,500
"1500",-81,-33,1276,2657,0,0,250,0
"1550",-76,-40,2660,2685,0,0,7073,10125
"1600",-357,-590,4297,2944,0,0,4230,750
"1650",-686,-1223,4936,5883,-3000,0,3000,10000
"1700",-2184,-1558,1924,831,-1600,-1100,0,0
"1750",-2239,-1446,929,332,0,0,0,0
"1800",-1925,-3399,256,204,0,-250,0,0
"1850",-1928,-4974,0,0,-375,0,0,0
"1900",-6176,-7166,0,0,-21000,-6750,0,0
"2000",-5679,-8909,0,0,0,-1000,0,0
"2100",-1496,-5484,0,0,0,0,0,0
"2200",-532,-854,0,0,0,0,0,0
"2400",-57,-472,0,0,0,0,0,0
"2600",-59,-214,0,0,0,0,0,0
"2800",0,-105,0,0,0,0,0,0
